Year,Month,Day,Hour,Minute,Temperature,RelativeHumidity,Precipitation,Sunlight,Wind
2018,3,24,2,0,37.11,83,0,0,6.94
2018,3,31,23,0,47.88,57,0,0,9.88
2017,6,1,12,0,71.94,65,0.9,53.62,3.01
2017,11,17,19,0,45.34,62,0,0,2.41
2018,2,15,17,0,46.78,100,0.9,0,5.61
2018,2,26,9,0,18.39,62,0,60,10.43
2014,7,4,21,0,72.45,70,2,0,15.03
2018,3,9,11,0,53.78,50,0,0,8.32
2017,10,22,13,0,53.08,60,0.3,27.45,17.33
2017,6,27,20,0,79.65,49,0.3,54.83,7.22
2017,11,10,0,0,44.17,75,0,0,1.92
2018,3,14,3,0,44.44,87,0,0,6.5
2017,9,9,14,0,67.5,49,0.2,0,15.14
2017,11,17,20,0,44.49,68,0,0,1.36
2018,2,11,9,0,35.55,62,0,0,8.56
2018,3,29,23,0,43.77,71,0,0,5.52
2017,11,30,6,0,34.72,86,0.7,0,14.76
2018,2,11,21,0,39.45,85,0,0,9.85
2017,6,26,20,0,82.13,52,0.4,39.57,2.62
2017,12,2,20,0,29.46,78,0,0,1.84
2017,12,15,17,0,41.77,70,0.1,30,12.95
2017,6,1,7,0,63.57,88,0.4,0,1.2
2013,11,3,2,0,54.32,96,5.6,0,5.1
2017,10,25,18,0,68.95,59,0,24.91,1.2
2018,2,6,19,0,41.59,69,0,33.53,5.59
2017,8,15,17,0,88.77,34,0.1,26.81,3.04
2018,3,3,16,0,50.97,58,0,0,8.02
2017,10,31,8,0,34.7,82,0,50.11,1.63
2012,12,17,4,0,43,87,2.4,0,11.94
2018,1,29,23,0,42.49,84,0,0,4.75
2017,8,31,13,0,62.71,78,0.4,0,10.8
2017,11,10,1,0,44.55,74,0,0,3.12
2017,10,22,9,0,50.07,73,0.1,0,13.92
2017,12,7,15,0,44.83,68,0,60,0.89
2017,2,3,23,0,44.42,76,0.5,0,13.14
2018,2,16,7,0,41.25,98,0,0,12.53
2018,1,16,22,0,44.04,79,0,0,24.97
2018,3,9,0,0,46.92,59,0,0,9.75
2017,2,7,19,0,41.49,90,0.5,0,2.38
2013,2,2,2,0,47.25,88,4,0,11.58
2018,2,3,17,0,39.69,58,0,50.43,12.97
2017,12,13,4,0,31.84,77,0,0,5.65
2017,1,5,4,0,34.9,75,0.1,0,14.44
2017,10,24,19,0,61,71,0,0,1.58
2018,2,28,15,0,30.11,42,0,43.4,15.27
2017,12,22,7,0,42.8,89,0.1,0,2.5
2017,11,18,23,0,36.68,78,0,0,9.13
2017,9,17,13,0,57.25,59,0.2,0,2.47
2018,2,9,7,0,34.48,75,0,0,2.47
2015,1,16,21,0,44.13,88,1.6,0,9.68
2018,1,19,21,0,38.05,86,0.6,0,14.82
2017,11,7,17,0,46.38,73,0,0,9.13
2018,2,20,0,0,37.58,65,0,0,2.55
2017,12,18,20,0,36.81,91,0,0,9.34
2018,1,8,17,0,53.92,66,0,0,1.91
2017,12,20,4,0,36.82,85,0,0,4.67
2017,11,10,6,0,40.26,85,0,0,4.2
2017,8,11,10,0,56.32,87,2,0,7.17
2012,8,16,0,0,71.11,82,2.2,0,5.19
2018,2,28,18,0,30.09,50,0,21.06,18.57
2017,12,16,23,0,36.79,86,0.5,0,14.46
2014,9,21,20,0,58.41,91,1.9,0,12.3
2017,3,9,16,0,52.52,79,1.2,0,14.99
2012,9,19,3,0,57.29,91,1.9,0,8.74
2017,10,21,21,0,58.35,80,0,0,9.71
2017,11,14,17,0,46.15,62,0,60,5.59
2018,2,15,6,0,33.04,66,0,0,10.24
2018,3,27,14,0,53.73,43,0,0,2.73
2017,11,7,15,0,46.27,70,0,0,9.93
2018,1,17,23,0,36.82,84,0,0,28.01
2018,1,9,5,0,38.61,96,0,0,6.62
2018,1,6,3,0,47.68,91,0,0,6.94
2017,2,5,19,0,41.16,90,2.1,0,5.06
2018,1,2,0,0,41.32,82,0.6,0,26.75
2017,12,24,22,0,37.29,93,0,0,1.58
2018,3,1,11,0,28,89,0.3,0,13.71
2017,11,29,14,0,41.18,73,0.2,0,8.71
2018,3,11,14,0,49.08,89,1.5,0,6.11
2018,2,18,21,0,34.57,72,0,0,11.63
2017,7,27,7,0,62.22,86,0.9,0,4.7
2015,8,24,15,0,62.06,80,2.3,0,12.72
2017,11,17,12,0,42.64,60,0,60,0.67
2018,3,5,7,0,44.62,84,0,0,4.25
2017,12,15,21,0,39.69,66,0,0,11.09
2017,7,30,16,0,86.2,44,1.2,49.66,3.36
2017,12,9,5,0,29.71,89,0,0,19.24
2017,3,21,23,0,44.06,91,0.9,0,9.82
2017,12,5,6,0,38.95,94,0,0,9.78
2018,1,21,14,0,41.45,62,0,33.83,3.2
2018,3,26,3,0,43.83,73,0,0,1.79
2018,2,3,6,0,33.57,91,0,0,8.08
2018,2,6,10,0,34.27,71,0,0,9.06
2017,11,25,20,0,41.14,78,0,0,16.65
2017,6,15,18,0,82.22,48,0.1,0,8.06
2018,2,13,18,0,39.61,43,0,60,8.46
2017,12,13,11,0,38.17,60,0,0,12.12
2017,9,2,16,0,63.23,52,0.2,21.7,9.85
2017,1,31,16,0,48.15,92,1.8,0,7.25
2018,1,26,15,0,45.84,85,0,0,6.97
2018,2,23,19,0,34.7,67,0,0.06,13.95
2018,2,10,14,0,40.08,59,0,53.62,9.21
2017,9,1,22,0,58.08,82,0.2,0,6.15
2018,3,19,17,0,44.56,50,0,0,5.6
2017,11,14,16,0,45.7,66,0,60,5.82
2016,5,1,1,0,44.58,92,2.4,0,10.76
2018,3,31,22,0,47.16,59,0,0,7.5
2013,9,18,0,0,54.14,67,1.8,0,14.96
2017,10,22,15,0,52.52,59,0.4,0,18.19
2017,7,26,4,0,57.61,82,0.7,0,10.77
2018,1,9,0,0,45.9,76,0,0,4.93
2018,3,2,5,0,28.27,84,0,0,6.73
2018,1,1,20,0,43.29,66,0.1,0,31.65
2017,10,3,9,0,48.97,83,6.2,0,14.58
2018,3,20,22,0,36.72,69,0,0,12.6
2018,2,10,13,0,38.23,61,0,47.87,15.05
2017,11,30,18,0,36.05,86,0.4,14.27,12.88
2017,7,24,10,0,62.96,78,0.1,0,18.63
2018,2,15,10,0,35.96,77,0,0,7.26
2018,1,5,23,0,49.71,97,0.8,0,2.46
2018,2,21,5,0,29.7,82,0,0,1.2
2017,11,30,10,0,34.29,89,0.2,0,20.36
2018,1,11,7,0,40.03,94,0.3,0,5.44
2018,2,26,19,0,22.05,45,0,10.48,15.29
2017,2,6,2,0,37.87,94,1.1,0,4.22
2017,7,25,10,0,58.75,77,0.7,30,13.87
2017,4,27,12,0,44.76,89,0.6,0,11.96
2018,1,6,7,0,46.33,87,0,0,6.8
2015,5,15,11,0,48.54,86,1.6,0,7.66
2017,12,6,2,0,33.91,90,0,0,4.53
2018,1,27,19,0,48.04,79,0,0,1.2
2017,11,5,6,0,53.6,78,1.5,0,9.83
2018,1,27,11,0,44.02,91,0,0,1
2018,2,5,11,0,36.45,76,0,24.89,3.04
2017,7,24,16,0,65.26,58,0.2,0,16.77
2017,5,12,13,0,65.55,51,0.1,21.7,8.32
2018,2,6,0,0,37.31,67,0,0,9.91
2017,10,26,8,0,53.24,88,0,53.75,3.23
2017,10,30,11,0,43.72,79,0,58.09,3.36
2012,7,28,17,0,70.09,82,1.9,0,3.5
2017,11,24,20,0,55.26,78,0.1,0,4.95
2017,8,11,9,0,55.56,89,1.1,0,5.37
2018,2,23,16,0,37.54,56,0,52.34,18.26
2017,12,21,12,0,41.92,85,0,0,1.41
2014,6,24,7,0,62.24,81,1.8,0,3.39
2017,11,6,21,0,42.39,77,0,0,5.1
2018,1,13,13,0,37.76,73,0,60,14.41
2018,3,10,13,0,54.77,71,0.1,0,11.18
2017,10,27,8,0,56.89,79,0,50.15,8.79
2018,3,8,9,0,35.37,83,0,60,3.5
2017,5,19,12,0,51.55,82,0.1,0,17.23
2017,10,25,13,0,65.46,59,0,56.36,1.58
2015,11,28,10,0,37.71,88,1.5,0,17.23
2017,9,18,0,0,51.06,86,0.8,0,8.06
2017,11,7,21,0,44.28,87,0.1,0,7.41
2017,4,26,10,0,40.69,87,0.1,0,7.84
2017,10,8,6,0,53.06,68,0.6,0,10.55
2017,12,22,1,0,42.57,90,0.4,0,1.84
2018,2,24,12,0,35.15,59,0,60,14.81
2018,1,9,22,0,47.86,61,0,0,4.03
2017,11,2,11,0,58.15,57,0,17.87,5.85
2017,11,29,3,0,39.15,83,0.2,0,7.22
2017,1,8,8,0,30.72,82,0.1,0,20.18
2017,12,29,10,0,32.56,75,0,60,15.71
2015,5,15,16,0,49.78,93,2.5,0,9.05
2017,12,24,9,0,37.53,94,0,0,4.11
2017,1,10,13,0,35.55,91,0.9,0,13.89
2017,4,15,17,0,56.93,69,0.8,0,12.17
2017,11,4,18,0,64.08,57,0,0,6.46
2017,6,15,19,0,80.01,54,0.1,0,10.11
2017,12,29,4,0,31.87,88,0.1,0,13.04
2018,3,26,0,0,45.72,68,0,0,2.55
2018,3,1,22,0,32.79,86,0,0,12.53
2017,2,17,15,0,46.62,81,0.7,7.66,5.44
2017,10,23,14,0,53.1,68,0.5,0,14.55
2013,6,29,9,0,55.69,87,2,0,4.16
2018,1,12,7,0,39.06,94,0,0,3.41
2018,1,20,11,0,39.67,72,0,0,17.9
2017,5,3,14,0,55.87,64,0.1,42.13,3.59
2017,3,2,4,0,49.57,78,0.5,0,23.51
2018,1,21,3,0,39.15,87,0,0,11.94
2018,3,10,3,0,51.33,65,0,0,4.75
2017,2,17,6,0,48.25,89,0.3,0,7.4
2018,2,26,21,0,21.29,50,0,0,12.34
2017,11,15,18,0,47.26,61,0,54.15,5.11
2017,6,27,19,0,79.81,50,0.1,15.32,5.41
2017,12,30,13,0,50.02,75,0.2,0,26.67
2017,3,9,19,0,51.21,87,0.8,0,14.57
2017,11,7,12,0,39.58,82,0,0,7.39
2017,12,22,10,0,43.3,91,0.2,0,4.12
2017,2,17,7,0,47.46,94,0.3,0,8
2017,3,18,17,0,51.44,70,0.3,0,19.42
2018,3,20,7,0,29.7,74,0,0,8.21
2017,4,2,4,0,48.24,88,0.8,0,2.98
2018,3,3,20,0,46.02,84,0.8,0,4.78
2018,2,1,21,0,39.83,65,0,0,10.76
2018,1,1,13,0,46.08,63,0,53.62,16.66
2017,7,10,12,0,72.95,64,0.7,60,21.39
2018,3,31,13,0,49.55,57,0,0,3.58
2017,6,4,0,0,64.38,95,0.4,0,2.47
2018,3,29,21,0,48.87,55,0,0,3.33
2018,3,29,22,0,46.9,62,0,0,6.14
2017,12,11,15,0,52.93,73,0,0,9.44
2018,2,27,20,0,23.13,48,0,0,9.39
2017,12,10,22,0,44.44,77,0,0,26.9
2015,8,23,20,0,65.53,92,2,0,2.55
2018,3,22,20,0,40.78,77,0.2,0,12.4
2015,12,16,5,0,48.13,86,1.7,0,5.7
2017,12,20,15,0,41.36,77,0,0,2.21
2017,7,14,16,0,69.39,66,0.2,54.89,11.96
2017,11,24,21,0,54.03,83,0.5,0,3.23
2018,1,30,1,0,42.48,81,0,0,3.61
2018,2,9,11,0,37.13,70,0,21.7,5.66
2018,2,7,17,0,38.16,73,0,0,9.43
2018,3,2,16,0,35.74,94,1.9,0,0.67
2017,12,30,11,0,42.57,71,0.7,0,22.03
2018,1,11,3,0,44.08,71,0,0,3.67
2018,2,19,6,0,30.78,89,0,0,3.2
2017,6,29,13,0,67.68,52,0.2,0,13.61
2018,2,14,4,0,30.87,72,0,0,5.45
2017,12,11,4,0,44.46,85,0.2,0,6.27
2017,12,21,11,0,39.94,87,0.1,0,1.3
2017,6,27,21,0,77.45,54,0.3,0,4.93
2018,1,5,22,0,50.18,97,0.4,0,4.79
2018,1,13,9,0,33.1,91,0,0,10.52
2017,10,28,5,0,47.37,77,0,0,1.12
2017,11,12,14,0,55.51,68,0.7,0,30.19
2018,1,28,23,0,44.74,79,0,0,4.39
2018,3,11,3,0,48.61,74,0,0,10.25
2018,1,14,11,0,34.52,73,0,60,12.63
2018,2,19,8,0,30.65,81,0,29.08,4.91
2017,12,28,21,0,30.33,74,0,0,15.61
2012,3,18,12,0,45.39,94,1.7,0,3.61
2017,2,6,3,0,38.55,95,0.9,0,4.25
2018,1,23,7,0,42.08,94,0,0,5.32
2017,2,7,18,0,41.94,89,0.7,0,3.01
2012,12,27,19,0,48.22,80,1.8,0,27.96
2018,2,16,10,0,41.97,85,0,0,11.43
2017,10,24,12,0,60.53,71,0,0,8.75
2017,12,21,18,0,42.24,83,0.1,0,7.84
2017,10,26,15,0,71.22,44,0,59.04,3.59
2018,1,11,17,0,46.9,75,0,0,8.08
2017,7,14,11,0,66.11,73,0.4,16.6,10.98
2014,7,9,22,0,54.48,82,1.7,0,13.72
2018,2,25,21,0,23.77,59,0,0,11.02
2017,3,2,1,0,50,73,0.1,0,25.02
2017,11,25,6,0,50.56,87,1.2,0,7.64
2017,11,26,16,0,40.86,65,0.2,0,14.09
2018,1,21,7,0,37.65,86,0,0,14.05
2017,10,28,8,0,45.57,79,0,40.16,4.5
2018,1,8,9,0,37.42,95,0,0,0.81
2017,11,24,12,0,61.54,47,0,0,14.85
2018,2,9,22,0,36.77,75,0,0,4.11
2017,10,29,20,0,49.05,86,0,0,8.72
2017,12,2,1,0,30,82,0,0,5.22
2018,2,20,6,0,34.57,78,0,0,2.3
2017,11,8,3,0,43.45,82,1.1,0,7
2017,11,3,1,0,57.29,73,0,0,3.96
2017,5,7,19,0,55.47,80,0.1,0,13.57
2017,7,24,17,0,64.02,62,0.5,0,14.44
2017,6,4,8,0,59.9,85,0.2,0,11.07
2017,11,27,3,0,36.36,85,0,0,10.36
2018,2,25,6,0,22.95,61,0,0,15.19
2017,12,27,19,0,40.15,70,0,0,14.13
2018,2,12,5,0,35.06,85,0,0,9.31
2018,2,17,9,0,40.33,88,1.3,0,13.47
2018,3,13,16,0,50.05,63,0.1,0,20.53
2018,4,1,9,0,41.63,76,0.3,0,18.87
2015,4,17,14,0,59.99,74,1.5,0,12.53
2017,6,14,13,0,80.02,57,0.2,0,5.65
2018,3,7,23,0,41.09,77,0,0,12.91
2017,12,26,18,0,43.72,61,0,39.04,5.96
2014,1,4,15,0,41.18,95,2.1,0,4.47
2016,3,4,14,0,41.41,75,2.5,0,16.69
2018,1,8,18,0,47.82,84,0,31.94,5.7
2017,12,1,16,0,37.35,57,0,56.81,6.89
2017,11,4,16,0,66.7,51,0,3.19,9.48
2017,12,20,23,0,38.64,86,0,0,0.45
2012,11,6,8,0,42.1,91,1.5,0,9.83
2018,2,5,12,0,39.49,65,0,0,4.03
2017,10,2,9,0,56.44,75,0.5,0,9.02
2013,10,16,1,0,51.78,92,8.1,0,7.81
2017,4,3,18,0,61.14,63,0.7,52.34,3.5
2017,11,25,15,0,46.35,73,0.5,0,16.83
2018,2,18,20,0,36.97,70,0,0,12.66
2017,12,24,1,0,39.63,96,0,0,4.27
2016,3,2,14,0,50.2,75,1.6,0,21.07
2017,8,24,20,0,81.77,54,0.1,0,5.91
2018,2,10,8,0,33.06,85,0.1,0,16.34
2018,3,14,22,0,46.62,70,0,0,9.82
2017,12,31,13,0,56.21,55,0,56.74,14.58
2017,10,27,6,0,57.92,79,0,0,8.55
2014,11,5,4,0,46.54,94,2.1,0,11.72
2018,3,20,3,0,35.47,66,0,0,11.32
2017,11,11,3,0,45.21,92,0.4,0,9.33
2018,2,22,22,0,31.98,66,0,0,13.54
2018,2,26,0,0,23.18,58,0,0,11.19
2018,3,7,3,0,35.67,79,0,0,4.22
2013,1,11,1,0,42.35,86,1.8,0,10.97
2017,12,7,12,0,39.07,75,0,60,3.91
2017,4,19,9,0,37.53,74,0.3,16.6,15.45
2017,10,22,14,0,52.27,62,0.5,0,18.32
2018,1,27,21,0,47.32,80,0,0,2.72
2017,11,26,12,0,37.58,77,0,20.43,15.21
2017,10,30,4,0,39.79,91,0,0,2.38
2017,6,29,18,0,56.95,79,0.2,0,10.77
2018,3,27,5,0,42.12,91,0,0,6.93
2017,4,3,17,0,61.48,63,0.6,25.53,3.96
2018,2,20,7,0,34.5,77,0,0,2.42
2017,1,31,8,0,46.2,87,0.1,0,8.07
2018,2,2,13,0,39.24,61,0,13.4,16.93
2018,3,21,1,0,32.61,71,0,0,8.52
2017,12,30,6,0,40.96,81,0,0,14.63
2017,12,3,13,0,30.65,73,0,0,0.45
2014,8,29,14,0,68.14,83,1.6,0,1
2017,10,30,9,0,37.47,94,0,0,1.41
2017,10,26,12,0,63.21,69,0,59.43,1.41
2018,2,8,19,0,38.89,73,0,18.56,9.27
2018,3,12,21,0,48.96,75,0,0,11.13
2018,2,21,14,0,40.57,48,0,60,17.21
2015,10,4,1,0,56.86,95,2.1,0,4.3
2017,11,2,10,0,51.66,63,0,17.87,1.61
2018,2,16,0,0,48.06,100,0.5,0,21.12
2017,8,27,20,0,84.11,45,0.4,22.84,5.7
2016,1,4,2,0,41.77,81,2.1,0,12.78
2015,10,5,20,0,62.4,83,2.1,0,11.57
2017,8,8,12,0,81.93,48,0.4,54.06,4.16
2017,6,28,23,0,59.49,85,2.2,0,5.32
2017,5,19,4,0,58.69,81,1.4,0,15.12
2017,12,12,17,0,39.87,65,0,60,8.57
2017,1,30,18,0,45.5,77,1,0,13.4
2017,12,19,10,0,32.72,93,0,0,2.91
2013,6,14,1,0,55.92,80,1.5,0,7.45
2017,11,7,6,0,34.56,94,0,0,4.5
2018,2,21,13,0,40.21,56,0,53.62,14.87
2017,11,13,3,0,37.4,83,0,0,14.01
2017,11,20,17,0,47.86,54,0,0,9.85
2017,11,30,11,0,36.32,81,0,0,20.59
2018,3,16,19,0,52.39,60,0,57.89,1.8
2018,3,19,5,0,29.48,65,0,0,18.84
2017,2,5,20,0,41.81,89,2.1,0,9.84
2018,3,26,22,0,47.08,86,0,0,4.34
2017,12,29,1,0,31.42,78,0.2,0,9.62
2017,12,6,18,0,39.51,74,0,40.92,1
2018,3,18,19,0,45.5,53,0,15.96,13.12
2018,3,24,8,0,32.63,85,0,60,7.45
2018,1,14,5,0,31.46,92,0,0,8.02
2018,2,13,16,0,40.59,42,0,60,10.21
2017,11,12,2,0,53.13,84,1.7,0,18.72
2017,10,27,2,0,57.43,64,0,0,4.39
2015,11,21,1,0,42.84,93,2.8,0,6.53
2018,1,24,15,0,56.35,63,0,59.23,6.52
2018,2,27,21,0,22.14,50,0,0,9.21
2017,1,13,11,0,34.29,77,0.1,0,28.22
2017,11,2,7,0,49.71,57,0,0,3.01
2017,6,6,11,0,62.69,63,0.7,0,12.03
2018,3,4,19,0,53.74,60,0,0,7.02
2018,2,9,8,0,34.3,77,0,0,1.84
2017,12,5,15,0,42.03,75,0,46.6,7.86
2018,2,24,10,0,30.88,65,0,59.36,9.39
2017,3,6,21,0,37.13,94,0.1,0,11.07
2017,5,3,16,0,57.72,58,0.1,8.94,3.96
2017,12,23,20,0,43.61,87,0,0,1.41
2017,1,8,10,0,30.88,83,0.1,0,20.85
2017,12,17,4,0,31.68,93,0,0,14.32
2017,12,1,1,0,32.86,86,0,0,13.79
2017,1,10,6,0,35.02,83,0.4,0,7.52
2018,1,17,21,0,36.9,81,0,0,25.96
2018,3,4,8,0,34.43,94,0,3.6,7.88
2017,12,28,13,0,35.15,72,0,31.91,28.3
2016,8,4,22,0,62.82,95,7.6,0,8.56
2017,4,26,5,0,33.91,92,1.3,0,2.34
2012,12,18,17,0,42.64,93,1.9,0,2.72
2018,3,28,15,0,58.1,62,0,0,15.43
2018,1,9,4,0,39.15,93,0,0,3.8
2017,11,30,19,0,36.41,85,0.2,0,13.65
2017,12,19,18,0,37.69,81,0,0,5.92
2018,1,20,7,0,36.14,85,0,0,14.05
2017,11,5,14,0,47.62,81,0.5,0,13.35
2018,1,5,18,0,55.44,70,0,0,10.02
2018,1,10,16,0,51.69,45,0,0,12.18
2017,12,21,22,0,42.03,90,0.3,0,5.61
2017,11,21,9,0,48.15,66,0,0,10.34
2017,3,8,18,0,49.14,82,0.6,0,4.24
2018,2,21,17,0,40.14,51,0,57.32,16.96
2015,4,28,6,0,46.72,91,1.5,0,12.32
2018,2,18,4,0,33.49,94,0,0,3.18
2017,10,22,10,0,50.65,74,0.6,0,15.14
2018,2,9,19,0,39.78,66,0,4.22,4
2017,1,30,20,0,45.99,83,1,0,9.89
2014,5,23,8,0,55.36,92,2.3,0,4.26
2018,1,14,13,0,38.89,66,0,60,9.77
2017,11,9,23,0,43.92,76,0,0,2.2
2015,4,28,4,0,47.62,94,1.5,0,15.38
2018,1,10,13,0,50.47,50,0,0,7.02
2018,2,20,2,0,37.15,67,0,0,1.7
2018,2,7,11,0,36.61,82,0,0,8.93
2018,2,26,20,0,21.47,50,0,0,13.46
2017,3,9,20,0,51.17,87,0.1,0,14.09
2018,1,13,0,0,39.13,92,0,0,3.91
2018,3,7,0,0,38.93,83,0,0,5.1
2017,12,20,10,0,35.47,92,0.4,0,4.46
2017,9,10,5,0,54.64,87,0.4,0,2.47
2012,9,22,3,0,59.4,86,2.5,0,15.94
2017,4,25,1,0,56.89,68,0.3,0,3.67
2013,5,31,16,0,55.08,84,2,0,16.78
2018,3,21,3,0,28.83,83,0,0,5.66
2018,1,24,23,0,50.23,62,0,0,3.2
2012,8,24,20,0,69.6,93,1.6,0,2.61
2017,12,8,2,0,47.28,61,0.1,0,36.24
2017,7,22,8,0,67.93,78,0.6,58.09,4.32
2018,2,9,10,0,35.62,79,0,0,0.22
2016,5,19,0,0,55.78,91,4,0,2.92
2017,4,2,3,0,48.61,85,0.6,0,4.26
2017,4,27,10,0,43.68,86,0.2,0,6.73
2017,12,8,11,0,41.79,81,0.1,0,22.63
2018,2,3,10,0,33.6,84,0,0,7.25
2018,3,8,19,0,54.66,43,0,0,11.73
2018,3,28,5,0,46.51,87,0,0,12.09
2018,1,2,13,0,41.83,76,0,35.11,18.98
2018,3,1,1,0,26.19,59,0,0,12.59
2018,3,27,12,0,50.32,52,0,0,5.11
2018,1,31,1,0,42.21,88,0,0,4.7
2017,10,24,18,0,61.99,68,0,25.78,3.33
2017,12,9,14,0,34.83,66,0,53.62,19.49
2017,12,2,22,0,28.18,78,0,0,3.36
2017,12,25,23,0,41.88,55,0,0,6.41
2017,11,19,16,0,41.99,81,0,0,13.73
2018,2,6,11,0,36.72,66,0,0,8.69
2017,12,12,10,0,34.86,79,0,21.7,13.56
2017,7,20,4,0,71.47,46,0.9,0,8.23
2018,3,26,11,0,49.87,63,0,40.85,6.19
2018,3,3,15,0,51.28,56,0,0,4.97
2017,11,14,5,0,33.71,95,0,0,1.7
2017,10,2,7,0,55.36,79,0.8,0,3.81
2018,1,6,1,0,48.22,96,0.1,0,5.38
2018,2,18,16,0,44.76,52,0,19.79,6.79
2018,1,19,5,0,41.22,81,0,0,16.01
2018,1,14,0,0,32.67,91,0,0,5.34
2018,1,7,3,0,43.21,71,0,0,7.02
2018,1,27,10,0,42.31,95,0,0,1.36
2017,11,16,7,0,32.86,80,0,0,2.55
2017,4,25,18,0,46,92,1,0,13.76
2018,3,9,22,0,53.04,55,0,0,6.3
2012,4,11,2,0,49.06,79,5.4,0,10.41
2016,8,5,3,0,59.67,89,3.7,0,5.34
2018,3,24,19,0,53.28,43,0,60,3.91
2018,3,28,6,0,47.1,83,0,0,13.69
2017,3,6,19,0,38.41,90,1.3,0,10.15
2017,3,18,14,0,50.07,71,0.9,0,19.15
2018,2,15,12,0,39.52,79,0.6,0,8.07
2017,11,5,16,0,47.77,71,0,0,10.92
2017,12,4,23,0,38.73,88,0,0,8.43
2017,2,5,10,0,39.51,79,0.1,0,11.01
2017,10,22,12,0,52.07,65,0.5,51.7,17.55
2017,5,1,14,0,47.98,69,0.5,0,11.05
2018,3,5,10,0,45.1,86,0,44.68,8.07
2018,1,11,19,0,45.5,81,0,0,7.5
2017,12,19,3,0,36.23,96,0,0,2.55
2017,11,9,20,0,45.68,72,0,0,1.7
2018,3,13,6,0,41.85,73,0,0,14.89
2017,4,4,5,0,49.53,91,0.5,0,2.86
2014,10,21,20,0,57.6,82,2,0,26.37
2018,3,27,6,0,39.7,89,0,0,7.93
2017,12,20,6,0,36.46,87,0.1,0,5.38
2014,7,4,18,0,87.93,35,1.5,0,7.11
2013,1,11,0,0,42.57,85,2.2,0,8.95
2018,4,1,3,0,42.22,84,0,0,12.31
2018,1,3,17,0,45.07,70,0,59.36,25.73
2017,12,4,7,0,34.07,78,0.1,0,12.59
2017,11,16,2,0,34.68,78,0,0,2.5
2018,2,6,15,0,45.68,54,0,26.17,6.49
2017,12,28,19,0,30.83,80,0,0,15.85
2017,12,25,8,0,32.36,98,0,0,5.41
2013,9,8,4,0,65.62,86,1.9,0,6.26
2014,1,4,14,0,40.55,95,2,0,1.75
2018,3,1,2,0,26.31,59,0,0,11.63
2017,6,27,7,0,66.34,78,0.5,14.68,2.42
2013,9,12,3,0,53.74,79,1.7,0,10.71
2012,11,6,10,0,42.55,83,1.6,0,5.07
2017,12,14,8,0,42.28,80,0.5,0,21.99
2017,12,31,15,0,57.76,57,0,49.15,7.26
2017,12,26,1,0,42.31,60,0,0,4.5
2018,2,26,16,0,23.94,44,0,53.62,19.9
2018,4,2,19,0,62.83,49,0,0,0.22
2017,12,20,7,0,35.82,90,0.3,0,6.46
2017,11,22,3,0,41.67,77,0,0,4.52
2018,3,19,1,0,35.02,65,0,0,13.39
2017,11,28,13,0,40.84,80,0.8,0,19.39
2018,1,1,21,0,43.12,67,0,0,28.02
2017,12,24,2,0,39.24,96,0,0,3.36
2016,7,12,13,0,66.27,93,2.4,0,5.56
2018,1,17,1,0,42.53,81,0,0,23.45
2017,11,20,4,0,34.3,91,0,0,6.33
2017,7,25,0,0,57.72,81,1.2,0,11.41
2017,11,1,19,0,56.48,56,0,0,5.87
2017,12,25,20,0,40.57,49,0,0,6.33
2018,4,1,18,0,49.01,54,0.2,60,17.48
2017,11,16,10,0,35.17,75,0,43.53,4.41
2016,1,12,8,0,41.74,76,1.8,0,26.01
2017,11,18,8,0,40.55,86,0,0,0.89
2017,5,31,11,0,68.2,75,0.2,36.38,3.69
2018,2,17,8,0,40.17,89,1.3,0,12.21
2017,11,21,19,0,50.63,72,0,0,5.2
2017,10,29,23,0,45.32,79,0,0,4.47
2017,10,28,2,0,46.87,76,0,0,3.04
2017,11,10,4,0,41.99,81,0,0,6.11
2018,1,21,8,0,37.56,86,0,0,12.52
2018,3,22,12,0,44.83,34,0,14.04,3.59
2017,12,7,5,0,35.69,69,0,0,3.8
2017,8,10,5,0,53.94,88,3.7,0,10.27
2017,11,4,19,0,62.29,60,0.4,0,4.39
2017,8,30,21,0,78.53,62,0.2,0,2.91
2017,10,24,9,0,52.63,84,0,0,1.3
2018,1,9,13,0,49.05,75,0,0,5.39
2018,1,2,5,0,39.88,85,0,0,18.57
2014,1,16,21,0,43.68,90,1.6,0,6.58
2017,12,31,21,0,48.54,57,0,0,6.91
2018,2,25,20,0,24.04,58,0,0,11.55
2017,12,22,13,0,47.3,87,0.1,0,10.31
2018,1,11,16,0,47.71,72,0,0,6.94
2018,1,27,8,0,41.5,96,0,0,2.12
2018,2,6,5,0,32.74,77,0,0,9.25
2018,1,7,10,0,39.58,87,0,0,2.72
2017,10,24,5,0,51.93,83,0.2,0,1.91
2018,1,18,0,0,37.09,85,0,0,27.29
2017,11,17,13,0,45.07,59,0,60,3.12
2017,8,27,21,0,81.68,49,0.2,0,4.08
2014,11,13,0,0,48.2,96,1.5,0,2.72
2017,12,11,23,0,44.47,70,0,0,22.62
2017,11,16,16,0,43.63,47,0,31.91,3.11
2017,12,25,0,0,37.89,90,0,0,0.45
2018,2,7,23,0,34.52,90,0,0,2.91
2017,5,14,10,0,60.17,75,0.7,53.62,4.47
2017,2,28,9,0,42.46,85,0.8,0,9.64
